Proteome Id	Organism Id
UP000224179	1955235
UP000224202	1959009
UP000224215	1860193
UP000224217	1983459
UP000224219	1838156
UP000224230	1873904
UP000224249	1965488
UP000224252	2026944
UP000224266	2015824
UP000224269	1926594
UP000224284	1772319
UP000224291	1654717
UP000224314	1916172
UP000224320	1912326
UP000224329	1654888
UP000224348	1958965
UP000224401	1965368
UP000224440	1897537
UP000224459	1868844
UP000224474	908820
UP000224475	1838153
UP000224484	1970794
UP000224487	2027888
UP000224503	1772302
UP000224518	3070820
UP000224527	1982658
UP000224539	1971431
UP000224551	1913571
UP000224557	1868849
UP000224566	1211386
UP000224585	1860190
UP000224598	949124
UP000224647	1868855
UP000224648	1971436
UP000224652	1965489
UP000224684	1983581
UP000224747	1916188
UP000224754	1971437
UP000224755	1965473
UP000224784	1739968
UP000224800	1933774
UP000224802	2015807
UP000224829	2006684
UP000224832	1772332
UP000224836	1913112
UP000224846	1647468
UP000224877	1880590
UP000224880	2569975
UP000224898	1913591
UP000224899	1775141
UP000224902	1897437
UP000224933	1784947
UP000224934	1868846
UP000224960	1860195
UP000224966	1860179
UP000224984	1971418
UP000225001	1933093
UP000225003	1970747
UP000225023	1927013
UP000225026	1932897
UP000225028	1775255
UP000225035	1647534
UP000225037	1852666
UP000225042	1735562
UP000225072	1661715
UP000225090	1897534
UP000225122	1965535
UP000225148	2006941
UP000225149	1292086
UP000225161	1647307
UP000225166	1701260
UP000225190	1775249
UP000225192	1916168
UP000225200	1916165
UP000225204	2015839
UP000225231	1327940
UP000225255	2014434
UP000225260	1821539
UP000225279	1965481
UP000225287	1916206
UP000225301	1838151
UP000225314	1636201
UP000225322	1675600
UP000225374	1916189
UP000225383	1226256
UP000225385	1986030
UP000225390	1965487
UP000225394	1636575
UP000225416	1913034
UP000225448	2006668
UP000225464	1913570
UP000225471	1660368
UP000225479	1647532
UP000225500	1916164
UP000225511	1821548
UP000225515	1933412
UP000225534	1868861
UP000225553	2026080
UP000225559	1654886
UP000225564	1965485
UP000225568	1916173
UP000225580	1838155
UP000225581	1701806
UP000225583	1873341
UP000225595	2027903
UP000225599	1958921
UP000225613	1698523
UP000225646	1916183
UP000225660	1965361
UP000225680	1852626
UP000225683	2015834
UP000225704	1852669
UP000225717	1965532
UP000225722	1777122
UP000225732	1701848
UP000225746	1622116
UP000225754	1933104
UP000225816	1932882
UP000225821	1815630
UP000225832	1975614
UP000225864	1971424
UP000225870	1654885
UP000225878	1964565
UP000225886	2023716
UP000225890	1772291
UP000225897	1897436
UP000225915	1986033
UP000225918	2024303
UP000225947	1837876
UP000225954	1718594
UP000225963	1755680
UP000225975	1927018
UP000225978	1913109
UP000225983	1034127
UP000225985	1647528
UP000226021	1916200
UP000226032	1965486
UP000226037	2027899
UP000226045	1983447
UP000226085	1965494
UP000226097	2015851
UP000226112	1955181
UP000226117	1718841
UP000226124	1147722
UP000226129	1916191
UP000226135	743964
UP000226151	2005054
UP000226155	1912975
UP000226171	2024313
UP000226177	1772298
UP000226233	1647539
UP000226249	1748773
UP000226262	1542116
UP000226269	1340769
UP000226308	1647524
UP000226321	861448
UP000226324	1920311
UP000226336	1903185
UP000226363	1983579
UP000226396	2024263
UP000226398	1927019
UP000226400	1916154
UP000226413	1897640
UP000226416	1972438
UP000228460	2025096
UP000228763	2496545
UP000228765	2029657
UP000228847	2041348
UP000228854	1983541
UP000228981	2048005
UP000228985	2041354
UP000229090	2041344
UP000229119	2041454
UP000229271	2041487
UP000229287	1772328
UP000229296	2041210
UP000229313	2041206
UP000229691	2041342
UP000229812	2024607
UP000229939	1883375
UP000229963	2041211
UP000230142	2041514
UP000230492	2041544
UP000230494	1874531
UP000230600	1695221
UP000230617	2507411
UP000230640	1815976
UP000230725	2041207
UP000230794	2041212
UP000230966	2041486
UP000231040	2041341
UP000231050	2026084
UP000231264	2041528
UP000231327	2045361
UP000231419	2027905
UP000231485	1837877
UP000232525	2065045
UP000232595	2065038
UP000232615	1421067
UP000232707	1916701
UP000232720	224399
UP000232784	3116536
UP000232815	1034805
UP000232833	687359
UP000232857	1173760
UP000232879	2065037
UP000232887	937809
UP000232903	2011087
UP000232905	1985384
UP000234743	2030954
UP000234780	1712389
UP000234913	656520
UP000234920	373373
UP000234934	1776763
UP000236316	2023057
UP000240214	2059883
UP000240223	2041491
UP000240235	1980140
UP000240236	2126809
UP000240246	2079417
UP000240247	2126816
UP000240252	2070187
UP000240268	2070181
UP000240283	2059867
UP000240302	1852644
UP000240315	2126789
UP000240319	2070183
UP000240323	2108131
UP000240324	2060956
UP000240325	2024608
UP000240328	2079543
UP000240374	2048979
UP000240376	2053693
UP000240384	2047873
UP000240385	2170110
UP000240386	2079434
UP000240398	2126819
UP000240399	2126985
UP000240408	2081627
UP000240409	2069609
UP000240445	2052563
UP000240469	2060950
UP000240470	2079430
UP000240472	2170109
UP000240477	2047801
UP000240485	2681615
UP000240487	2041493
UP000240496	2052157
UP000240508	1916126
UP000240521	2041506
UP000240548	2008320
UP000240564	2079288
UP000240568	1983553
UP000240574	2060952
UP000240591	1513225
UP000240601	2079415
UP000240618	2059855
UP000240649	2081631
UP000240659	2053684
UP000240663	2041492
UP000240673	2108134
UP000240674	2047782
UP000240678	2081623
UP000240704	2059856
UP000240709	2126736
UP000240724	2065191
UP000240743	2006938
UP000240744	2077150
UP000240752	2049306
UP000240815	2079275
UP000240816	2016401
UP000240819	2570300
UP000240821	1913040
UP000240847	2060951
UP000240848	1986031
UP000240854	2099649
UP000240855	2079544
UP000240865	2070190
UP000240873	2094135
UP000240897	1385658
UP000240914	2029631
UP000240921	1629953
UP000240932	2081621
UP000240934	2053701
UP000240944	2047830
UP000241000	2099640
UP000241016	2047788
UP000241021	2099637
UP000241034	2079298
UP000241035	2099625
UP000241037	2053603
UP000241058	2060111
UP000241061	2059879
UP000241070	2070198
UP000241071	1247379
UP000241090	2048978
UP000241095	2126735
UP000241096	2048980
UP000241106	2041490
UP000241122	2041214
UP000241125	1629954
UP000241131	2059881
UP000241134	1605378
UP000241155	2047834
UP000241164	2070188
UP000241172	2053587
UP000241174	2034343
UP000241188	1873997
UP000241194	2099448
UP000241261	2065199
UP000241263	2070178
UP000241270	2048007
UP000241282	2060947
UP000241290	2094144
UP000241293	1609634
UP000241317	2079565
UP000241335	1592125
UP000241338	2126812
UP000241341	2079290
UP000241342	2099653
UP000241350	2059880
UP000241360	2079427
UP000241364	2052743
UP000241367	2108114
UP000241370	2070185
UP000241381	2081603
UP000241392	2047872
UP000241413	1933771
UP000241430	2047843
UP000241432	2079347
UP000241439	1934252
UP000241443	2081904
UP000241463	2079429
UP000241480	2053702
UP000241488	2099850
UP000241499	2048061
UP000241502	2108116
UP000241510	2070182
UP000241528	2094572
UP000241541	2079570
UP000241560	2053682
UP000241565	2069312
UP000241577	2126810
UP000241592	2048977
UP000241608	1788309
UP000241620	2070186
UP000241629	2099652
UP000241634	2108127
UP000241644	1912492
UP000241653	1592122
UP000241654	2099444
UP000241675	2044561
UP000241693	2681613
UP000241707	2073143
UP000241708	2079134
UP000241723	2052561
UP000241732	2060946
UP000241740	2041505
UP000241743	2070201
UP000241747	2041389
UP000241758	2060949
UP000241767	2126814
UP000241775	2053078
UP000241790	1411887
UP000241835	2070058
UP000241841	2773287
UP000241842	2048008
UP000241853	2094143
UP000241856	2070180
UP000241863	2065204
UP000241892	2059882
UP000241893	2052821
UP000241897	2023155
UP000241925	2079426
UP000241926	2079581
UP000241929	2070193
UP000241930	2047766
UP000241935	2070184
UP000241949	1879051
UP000241985	2126813
UP000241995	2035535
UP000241996	439491
UP000242003	2060091
UP000242016	2108118
UP000242021	2052562
UP000242139	399394
UP000242143	529380
UP000242249	1985202
UP000242325	759389
UP000242358	2108113
UP000242384	942041
UP000242400	1908807
UP000242402	1849335
UP000242436	659660
UP000242440	859651
UP000242443	1849533
UP000242453	1895000
UP000242472	1673681
UP000242480	421976
UP000242518	1908811
UP000242555	235434
UP000242605	348449
UP000242614	2056194
UP000242629	1572750
UP000242635	1670669
UP000242657	1329781
UP000242695	631431
UP000242696	508441
UP000242703	1768874
UP000242751	2058779
UP000242779	1825688
UP000242780	1387301
UP000242796	912029
UP000242889	194397
UP000242914	1891704
UP000242976	56947
UP000243029	1908813
UP000243032	1469908
UP000243060	568090
UP000243092	1050903
UP000243103	1872708
UP000243138	352248
UP000243258	1469906
UP000243271	46618
UP000243278	2560520
UP000243303	307461
UP000243345	1411681
UP000243398	235994
UP000243440	687348
UP000243448	756280
UP000243475	1249677
UP000243493	284689
UP000243549	659497
UP000243552	1237159
UP000243557	492502
UP000243586	1415665
UP000243697	111874
UP000243795	1573459
UP000243811	1980625
UP000243852	1755792
UP000243866	687918
UP000243890	1511847
UP000243908	674983
UP000243909	580254
UP000244186	2056767
UP000244313	2126950
UP000244331	2126925
UP000244376	2069615
UP000244473	2126956
UP000244501	2070026
UP000244504	2065202
UP000244603	2126724
UP000244608	689414
UP000244611	2126953
UP000244668	1120767
UP000244741	2138298
UP000244773	2060617
UP000244824	2126721
UP000244827	2041350
UP000244833	1477405
UP000244837	2136179
UP000244848	2126954
UP000246186	238854
UP000246196	2163635
UP000246199	2202246
UP000246222	2182346
UP000246231	2108109
UP000246233	2182403
UP000246238	2163598
UP000246250	2163965
UP000246259	1774508
UP000246264	1983582
UP000246280	2115967
UP000246313	2163963
UP000246316	2163633
UP000246317	2042251
UP000246342	1429232
UP000246402	1590550
UP000246405	749224
UP000246416	1720506
UP000246469	2108115
UP000246494	2182395
UP000246496	2182351
UP000246514	2182357
UP000246517	2182350
UP000246538	2163631
UP000246547	645117
UP000246591	2182349
UP000246668	2182352
UP000246678	2163983
UP000246700	2182394
UP000246714	2202247
UP000246715	346932
UP000246725	2163901
UP000246735	1177751
UP000246770	2163964
UP000246773	1277895
UP000246787	2163629
UP000246834	2163970
UP000246895	2182404
UP000246901	2163636
UP000246903	2178923
UP000246928	2163899
UP000246930	2163976
UP000246975	2182360
UP000246984	2182347
UP000246990	2163593
UP000247033	2116688
UP000247059	2182361
UP000247164	1720503
UP000247173	2202248
UP000247174	2163591
UP000247188	2182397
UP000247194	2163984
UP000247217	2496546
UP000247221	2163985
UP000247247	2163588
UP000247252	2163982
UP000247257	1516115
UP000247261	2163632
UP000247266	2175246
UP000247279	645116
UP000247284	2182341
UP000247773	1983556
UP000248026	755274
UP000248142	1983555
UP000248293	1983557
UP000248323	754063
UP000248579	2036055
UP000248666	2137745
UP000248852	2107709
UP000248946	2201414
UP000249287	2107708
UP000249553	2219109
UP000249758	2107707
UP000249798	2025333
UP000249900	1960654
UP000249917	1960658
UP000249920	2077135
UP000249929	1932713
UP000250048	1960657
UP000250053	2077134
UP000250135	1955242
UP000250157	2083276
UP000250164	1960659
UP000250263	1960656
UP000250303	1960655
UP000250399	2218610
UP000250432	2249314
UP000250535	2201436
UP000250548	2201426
UP000250566	2201462
UP000250672	2201431
UP000250784	2218612
UP000250800	2201435
UP000250815	2201472
UP000250856	2201421
UP000250990	2201439
UP000250998	2234086
UP000251037	3071317
UP000251049	2201988
UP000251084	2249467
UP000251184	2218618
UP000251212	2201427
UP000251217	2201429
UP000251243	2201444
UP000251251	1983536
UP000251309	2234083
UP000251312	2234082
UP000251405	2233540
UP000251447	2201428
UP000251466	2201437
UP000251526	2233992
UP000251585	2201433
UP000251626	2201742
UP000251713	2234025
UP000251795	2201424
UP000252224	2268587
UP000252267	2231351
UP000252280	2250367
UP000252380	2250373
UP000252726	2234092
UP000252728	2250361
UP000252844	2234076
UP000252847	2234035
UP000252935	2250364
UP000252964	2047876
UP000253081	2231359
UP000253156	2250349
UP000253189	2182324
UP000253328	2250370
UP000253557	2234075
UP000255753	2282402
UP000255795	2249769
UP000255796	2249768
UP000255813	2202135
UP000255828	1332145
UP000255833	2282396
UP000255872	2783859
UP000255893	2268607
UP000255898	2249780
UP000255956	2268608
UP000255966	2268622
UP000256012	2201420
UP000256060	2268621
UP000256510	2029666
UP000256648	2029671
UP000256735	2029661
UP000256756	2029667
UP000256922	2029658
UP000256931	2029673
UP000256951	2029670
UP000257087	2029669
UP000257093	2029663
UP000257231	2250414
UP000257325	2249774
UP000257495	2283260
UP000257501	1048189
UP000257597	2283286
UP000257648	2268578
UP000258104	2283015
UP000258297	2250296
UP000258330	2175605
UP000258373	2170705
UP000258385	2250397
UP000258434	2250319
UP000258547	2282908
UP000258581	2267653
UP000258744	2250300
UP000258829	2250428
UP000258832	2283252
UP000258840	2041351
UP000258869	2282400
UP000258997	2283269
UP000259023	2250290
UP000259060	2283296
UP000259157	2250309
UP000259190	2283302
UP000259253	2681614
UP000259261	2283297
UP000259387	1150757
UP000259421	2283270
UP000259464	2282904
UP000259467	2250323
UP000259472	2250291
UP000259519	2283250
UP000259680	2250415
UP000259796	2041383
UP000259812	2282910
UP000259916	2041472
UP000259929	2992931
UP000259950	2100130
UP000259984	2282909
UP000259988	2283265
UP000260058	2250320
UP000260216	2283267
UP000260273	2283246
UP000260367	2250289
UP000260425	2283013
UP000260452	2048517
UP000260494	2283012
UP000260516	2283011
UP000260554	2282912
UP000260583	2282409
UP000261720	2301567
UP000261782	2301713
UP000261817	1983784
UP000261846	2301539
UP000261914	2293728
UP000262007	1296592
UP000262077	2301701
UP000262155	2301570
UP000262209	2301721
UP000262230	2301714
UP000262320	2301731
UP000262321	2301696
UP000262397	1430441
UP000262719	2301697
UP000262757	2301527
UP000262827	2039884
UP000262887	2301571
UP000262963	2316154
UP000263302	2301563
UP000263326	2283031
UP000263372	2301691
UP000263402	2301560
UP000263419	2301649
UP000263420	2301702
UP000263435	2301664
UP000263690	2304198
UP000263691	2301556
UP000263904	2094735
UP000263939	1983783
UP000263976	2301546
UP000263979	2320193
UP000264051	2301538
UP000264086	2301573
UP000264229	2315696
UP000264442	2301723
UP000264531	2301694
UP000264538	2301700
UP000264631	2301574
UP000265240	1633782
UP000266085	1921009
UP000266127	2170064
UP000266204	2234093
UP000266412	1868594
UP000266459	1868595
UP000266567	1881262
UP000266910	2419948
UP000266920	2365015
UP000266954	2365051
UP000266996	2419955
UP000267142	2315703
UP000267347	1034806
UP000267456	1328032
UP000267604	2219136
UP000267628	2419963
UP000267721	2365032
UP000267737	2365052
UP000267749	2483665
UP000267783	1881217
UP000267882	2301602
UP000267890	2419635
UP000267934	2178928
UP000267964	2661622
UP000268025	2171385
UP000268180	2365030
UP000268357	1970788
UP000268506	2419952
UP000268570	2365057
UP000268651	2488980
UP000268902	2419945
UP000268950	2340720
UP000269005	2219139
UP000269031	2301612
UP000269073	2419626
UP000269132	2484216
UP000269137	980881
UP000269292	2315616
UP000269294	1881263
UP000269322	2219217
UP000269323	2340873
UP000269345	2419967
UP000269406	2301535
UP000269468	2315612
UP000269742	2055238
UP000269796	2293293
UP000269940	2315458
UP000270032	2484217
UP000270301	2419609
UP000270463	1519398
UP000270698	2365021
UP000271164	2419656
UP000271313	2315544
UP000271559	2419624
UP000271619	2171384
UP000271664	2419582
UP000271896	2483609
UP000271908	2419649
UP000271981	1970374
UP000272100	2365028
UP000272119	2419959
UP000272148	2301530
UP000272407	2419611
UP000272467	2419523
UP000272700	2419581
UP000272734	2219134
UP000272984	2419639
UP000273025	2059850
UP000273034	2365019
UP000273054	2126980
UP000273069	2365047
UP000273331	2315711
UP000273334	2219117
UP000273391	2219115
UP000273429	2365050
UP000273568	2201378
UP000273593	2419970
UP000273630	2488962
UP000273779	2109374
UP000273785	2365043
UP000273868	2484210
UP000273975	2219137
UP000273985	2419654
UP000273986	2047786
UP000274079	2315470
UP000274108	2077277
UP000274163	1935440
UP000274183	2137352
UP000274196	230604
UP000274199	2419619
UP000274274	2488968
UP000274321	2365031
UP000274373	2483660
UP000274453	1932007
UP000274513	2419950
UP000274637	2315619
UP000274668	2419946
UP000274669	2483852
UP000274731	2053653
UP000274759	2419625
UP000274850	2023205
UP000274947	2365056
UP000274968	1796012
UP000275028	2419618
UP000275089	2041760
UP000275171	2484226
UP000275234	2419942
UP000275242	2315613
UP000275262	2340712
UP000275438	2365016
UP000275485	1297894
UP000275636	2488963
UP000275760	1651200
UP000275851	2419627
UP000275869	2293307
UP000275945	2419622
UP000276034	2419628
UP000276176	2488782
UP000276374	2219143
UP000276640	2365009
UP000276661	2315618
UP000276663	2495576
UP000276928	2419969
UP000276974	2315335
UP000277198	169684
UP000277199	2016462
UP000277206	2219135
UP000277243	2483664
UP000277304	2365039
UP000277520	2041339
UP000277525	2419964
UP000277534	2365017
UP000277685	2484222
UP000277970	2493121
UP000278018	2365042
UP000278024	2419631
UP000278272	2365036
UP000278343	2491899
UP000278400	2420240
UP000278416	2315608
UP000278488	2419682
UP000278586	2315531
UP000278763	1813888
